ID	TEsorter	EDTA	Final
7C_TE_00003243_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003244_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003244_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003245_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003246_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
7C_TE_00003246_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003247_INT	LTR/Copia/TAR	LTR/Copia	LTR/Copia/TAR
7C_TE_00003248	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003249_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003250_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
7C_TE_00003251	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003252	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003253	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003254_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
7C_TE_00003255_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003256_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
7C_TE_00003256_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003257	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003258	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003259	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003260	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003261	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003262	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003263_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003264	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003265_INT	LTR/Copia/SIRE	LTR/Copia	LTR/Copia/SIRE
7C_TE_00003265_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003266	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003267	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003268	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003269_INT	LTR/Copia/Ikeros	LTR/Copia	LTR/Copia/Ikeros
7C_TE_00003270_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003271	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003272	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003273	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003274_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
7C_TE_00003274_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003275	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003276	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003277	TIR/MuDR_Mutator	DNA/DTM	TIR/MuDR_Mutator
7C_TE_00003278_INT	LTR/Copia/Ikeros	LTR/Copia	LTR/Copia/Ikeros
7C_TE_00003278_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003279	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003280_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003281	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
7C_TE_00003282	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003283	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003284	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003285	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003286	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003287	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003288_INT	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003289	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003290	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003291	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003292	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003293	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
7C_TE_00003294	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003295	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003296	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003297	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003298	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003299_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
7C_TE_00003299_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003300_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
7C_TE_00003301	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003302	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003303_INT	LTR/Gypsy		LTR/Gypsy
7C_TE_00003304	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003305	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003306	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003307	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003308	TIR/EnSpm_CACTA	DNA/DTC	TIR/EnSpm_CACTA
7C_TE_00003309	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003310_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003311	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003312_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
7C_TE_00003312_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003313	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003314	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
7C_TE_00003315_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
7C_TE_00003316	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003317	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003318	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003319	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003320	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
7C_TE_00003321	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003322	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003323	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003324	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003325	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003326	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003327	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003328	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003329_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
7C_TE_00003330	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003331_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003331_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003332	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003333	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003334	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003335	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003336	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003337	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003338	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003339	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003340	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003341	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003342	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003343	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003344	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003345	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003346_INT	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003347_LTR	LTR/Gypsy		LTR/Gypsy
7C_TE_00003348_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003349	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003350	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003351	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003352	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003353_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003353_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003354_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
7C_TE_00003354_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003355	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003356	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003357	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003358	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003359	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003360	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003361	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003362	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003363	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003364	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003365	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003366	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003367_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003368	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003369	Unknown	DNA/DTA	DNA/DTA
7C_TE_00003370	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003371	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003372	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003373_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003373_LTR	TIR/PIF_Harbinger	LTR/unknown	TIR/PIF_Harbinger
7C_TE_00003374	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003375	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003376	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003377	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003378	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003379_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
7C_TE_00003380	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003381	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003382	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003383	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003384	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003385	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003386_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003387_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003388_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003389	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003390	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003391	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003392_INT	LTR/Gypsy		LTR/Gypsy
7C_TE_00003392_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003393_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
7C_TE_00003394	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003395	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003396	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003397	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003398_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
7C_TE_00003398_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003399_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
7C_TE_00003400	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003401	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003402	Unknown	MITE/DTC	MITE/DTC
7C_TE_00003403_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
7C_TE_00003404	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003405_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
7C_TE_00003406	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003407_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003407_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003408	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003409_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003409_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003410	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003411	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003412_INT	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003413	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003414	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003415	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003416	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003417	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003418	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003419	LTR/Gypsy	DNA/DTM	LTR/Gypsy
7C_TE_00003420_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003421	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003422_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003423	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003424	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003425_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003426	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003427	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003428	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003429	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003430	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003431	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003432_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003433	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003434_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003435	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003436	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003437	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003438	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003439_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003440	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003441	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003442	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003443	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003444	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003445	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003446	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
7C_TE_00003447	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003448	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003449_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003450	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003451	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003452_INT	LTR/Gypsy/Reina	LTR/Gypsy	LTR/Gypsy/Reina
7C_TE_00003452_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003453	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003454	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003455	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003456	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003457	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003458	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003459	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003460	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003461	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003462	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003463_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003464_INT	LTR/Gypsy	LTR/unknown	LTR/Gypsy
7C_TE_00003465	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003466_INT	LTR/Copia/SIRE	LTR/Copia	LTR/Copia/SIRE
7C_TE_00003467	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003468	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003469	Unknown	MITE/DTC	MITE/DTC
7C_TE_00003470	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003471	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003472	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003473	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003474	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003475	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003476	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003477	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003478	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003479_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003479_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003480_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003481	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003482	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003483_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003484	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003485	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003486	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003487	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003488	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003489_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003489_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003490_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003491	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003492	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003493	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003494	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003495	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003496	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003497	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003498	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003499_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003500	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003501	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003502_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003503_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003504_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003505_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
7C_TE_00003506_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003506_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003507	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003508	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003509	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003510_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003511	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003512	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003513	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003514	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003515	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003516	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003517_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003518	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003519_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003520	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003521_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003522	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003523	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003524_INT	LTR/Copia/Bianca	LTR/Copia	LTR/Copia/Bianca
7C_TE_00003525	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003526	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003527	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003528	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003529_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
7C_TE_00003530	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003531	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003532_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003533	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003534	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003535	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003536_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003537_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003538	TIR/MuDR_Mutator	MITE/DTM	TIR/MuDR_Mutator
7C_TE_00003539	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003540	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003541_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003542	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003543	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003544_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003545_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003545_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003546	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003547	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003548	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003549	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003550	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003551	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003552_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003553_INT	LINE	LTR/Copia	LINE
7C_TE_00003554	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003555	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003556_INT	LTR/Gypsy/Reina	LTR/Gypsy	LTR/Gypsy/Reina
7C_TE_00003556_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003557	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003558_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003559	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003560	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003561_INT	LTR/Copia/Angela	LTR/unknown	LTR/Copia/Angela
7C_TE_00003562_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
7C_TE_00003562_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003563	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003564	TIR/MuDR_Mutator	DNA/DTM	TIR/MuDR_Mutator
7C_TE_00003565	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003566	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003567	Unknown	DNA/Helitron	DNA/Helitron
7C_TE_00003568_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003569_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003569_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003570	Unknown	MITE/DTH	MITE/DTH
7C_TE_00003571	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003572	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003573	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003574	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003575	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003576	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003577_INT	LTR/Gypsy		LTR/Gypsy
7C_TE_00003578	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003579	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003580_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003581	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003582	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003583_INT	LTR/Gypsy		LTR/Gypsy
7C_TE_00003584	Unknown	MITE/DTM	MITE/DTM
7C_TE_00003585	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003586	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003587_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003588_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003589	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003590	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003591	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003592	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003593	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003594_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003595	TIR/MuDR_Mutator	DNA/DTM	TIR/MuDR_Mutator
7C_TE_00003596_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003596_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003597_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003598_INT	LTR/Copia		LTR/Copia
7C_TE_00003599	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003600	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003601	TIR/PIF_Harbinger	MITE/DTT	TIR/PIF_Harbinger
7C_TE_00003602_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
7C_TE_00003602_LTR	Unknown	LTR/Copia	LTR/Copia
7C_TE_00003603	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003604_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003604_LTR	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003605	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003606	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003607	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003608	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003609	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003610	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003611	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003612	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003613	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003614	Unknown	DNA/DTT	DNA/DTT
7C_TE_00003615	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003616_INT	Unknown	LTR/unknown	LTR/unknown
7C_TE_00003617	LINE	DNA/DTC	LINE
7C_TE_00003618_INT	Unknown	LTR/Gypsy	LTR/Gypsy
7C_TE_00003619	Unknown	DNA/DTC	DNA/DTC
7C_TE_00003620	Unknown	DNA/DTH	DNA/DTH
7C_TE_00003621	Unknown	DNA/DTM	DNA/DTM
7C_TE_00003622	Unknown	MITE/DTT	MITE/DTT
7C_TE_00003623	Unknown	MITE/DTT	MITE/DTT
